PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	Control.1	Control.2	Control.3	Control.4	Control.5	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6	IPF.7	IPF.8	IPF.9	IPF.10	IPF.11	IPF.12	IPF.13	IPF.14	IPF.15	IPF.16	IPF.17
201107_s_at	THBS1	thrombospondin 1	-1.47000383303557	6.14848959673527	-4.0728615882157	0.000477551679857767	0.010361385897612	-0.166479164360013	8.63569498168397	6.37652048957542	7.3916769896165	6.92514055590234	7.09297523089919	5.30936056645702	5.43538048898671	4.84108473250067	5.5394024591201	6.76538860616166	5.28577480437234	5.44071689783686	5.26074900706843	5.22970048717658	6.89174818603838	6.39465936418125	5.93142692257374	6.67845342114162	5.43585063743176	4.99789820901205	6.22815881487091	7.17900927556845
201108_s_at	THBS1	thrombospondin 1	-1.8561179937118	8.85710298452	-4.90359172824803	6.09047955008103e-05	0.00289312954242346	1.80489228706043	11.5041364677776	9.51563821556617	10.6005332835432	9.84638623404259	9.99018569737513	7.20056232250058	8.18614513582653	7.7808281484436	9.00449108817033	9.85086433431553	7.92968965926812	8.13900278989194	7.84473704602498	7.84437590415058	9.0118183997732	8.87293560276567	9.03243951374314	9.18621101522146	7.83188516488485	7.23054388843475	8.98837367255131	9.4644820751687
201109_s_at	THBS1	thrombospondin 1	-2.08598568229955	9.10152769055941	-4.49431070835354	0.000167877241296217	0.00542145853272419	0.832664246640756	11.9920347862109	9.90815139218948	10.8767215248901	10.3804444659842	10.4097764196798	7.09336592012713	8.12577186384414	7.67483294305382	9.50922902104432	10.4167679037975	7.6147642178588	8.21946769161467	8.15265561461884	8.14339493386881	9.19669940060223	9.04341333784105	9.55337825196758	9.66658880502465	8.00643369907658	7.07455976740392	9.38995941445943	9.78519781714919
201110_s_at	THBS1	thrombospondin 1	-1.98882455254742	9.45792720634556	-4.37661668939192	0.000224837454060491	0.00651095114434514	0.553026704965904	11.9827060524507	10.2833634307367	11.0801823767653	11.0849068323006	10.5425722015896	8.22756099342493	8.88829884041226	8.20682681172971	10.2428390890154	10.8254953043447	7.7987162004248	8.21037105116241	8.42385309938482	7.85918057596171	9.4419406152876	9.34993268777415	10.1999894209836	9.92934985419815	8.449067439591	7.4713805749801	9.73965840304249	9.83620668404166
201116_s_at	CPE	carboxypeptidase E	1.00067193784487	9.03381470416534	4.7266891440095	9.43434273023642e-05	0.0037366922698782	1.38499458634515	7.569874747584	8.68455812798268	7.876187750307	8.18698300749348	8.98523740033162	8.45942667152678	9.180346306569	9.63846877409733	9.31690772368466	8.62288494584784	9.65937124498921	9.33524259559135	9.24853051870901	9.39844304789401	9.07245233681155	9.42514197935139	9.03484674258878	10.0676821587572	8.79782481837781	9.21080600787068	9.53892746848975	9.43377911678236
201117_s_at	CPE	carboxypeptidase E	1.12389328977887	9.08058197870528	5.5028281069031	1.4015424561332e-05	0.00115668712400615	3.21573763632315	7.69676604475442	8.68538378646449	7.51951605352303	8.60601161064566	8.55291741490223	9.07391703513695	9.44854750140533	9.92602171390242	9.82324850569681	8.87726987022354	9.69443154601185	9.51889452391882	9.30803148142411	9.31837593091299	8.80275851246483	8.92007702906512	9.20081656792422	9.99627771324446	8.81682447669015	9.12417998644846	9.50399563666613	9.35854059009001
201137_s_at	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	0.875422752633352	12.0429744405954	3.86567685796922	0.000796738349041701	0.0142776206415821	-0.653720546816184	10.8741447993714	11.4969835343382	10.9524326245277	11.8497885086941	11.6592075554166	12.0438234695391	12.0364466243933	12.5261616708234	12.4804629798646	12.5624389930598	12.7623068316319	12.6934217420211	11.3164836403556	11.4908055362318	12.2866449996602	11.9387898457884	11.957099977172	11.515491735683	12.5467206428616	12.3812437597161	12.7909996736724	12.7835385482759
201141_at	GPNMB	glycoprotein nmb	1.11866808110177	12.0528895600837	4.22154041825574	0.000330367915480052	0.00829880342240667	0.185147305565325	10.9889634273105	10.0168310531446	11.7026127644724	11.5002162877202	11.7336975907865	13.284472999227	12.1857683569583	12.0696820966243	12.0239206716589	11.89378960833	12.8755452728911	12.7440988912785	12.4410363277415	12.3840632751893	12.5544885645398	13.0743068760525	11.868904761127	11.2569558268642	12.027519055504	12.3599369833623	11.9576214293183	12.2191382017395
201147_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	-1.42966487188675	10.2125162002359	-5.20100687448571	2.92848313488367e-05	0.00185912115952069	2.50797946188662	10.9969353358351	11.8017577009927	11.0538844456836	11.358175676436	11.3755330290672	8.7090401848937	9.44757488074752	10.9631778468404	10.0006846970965	10.1253378607154	9.65806553284599	9.46612523142278	9.44786813865593	8.82458976235057	10.4635007092841	9.97510715988638	9.46590377116753	10.6649641262427	10.4031121428521	10.2355848394094	9.87239836965225	10.3660349631116
201148_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	-1.11431404305083	10.0382480689171	-4.13869687017999	0.000405694693528471	0.00939249850088907	-0.0109412591830225	10.6898315619932	11.3503908152953	10.5641019912022	11.013212470909	10.8790077624275	8.99016562995728	9.48789207775132	10.949814510045	9.9677656415905	10.1653659993068	9.35383994879448	9.35056932552649	9.60287736529575	8.51303651713044	10.2368294302069	9.67206923551534	9.19837356419796	10.5451684289502	10.2069375158257	10.2067403762457	9.80774106235547	10.0897262856531
201149_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	-1.42518728618141	9.41395574700528	-3.61313225861399	0.00148065702874215	0.0212632819644038	-1.24123906220674	10.2582298715786	10.6894842275662	10.5312347141664	10.4311202312932	10.6661151143048	8.15282863891122	8.73011490189367	9.77265858353319	9.38310443803583	9.71876363120533	8.03422784956025	8.01937671050482	8.86957252497434	6.94430425639612	10.1331804141072	9.66078717420456	8.44263435671274	10.2529471778685	9.60472802549266	9.79715555627459	9.15048180354744	9.86397623198465
201150_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	-0.954756453455062	12.0706366363933	-4.31035132472728	0.000265032868900546	0.00722498802241608	0.39572320085539	12.5254314046734	13.1963944079174	12.6912944545911	12.7138772011065	12.9150174656633	11.0645232476684	11.5277279174734	12.8420969701978	12.2869742653285	12.0699946905411	12.081118884887	11.7553138999804	11.5061259500694	11.1258304256796	11.7648106870756	11.2442905434642	11.4960783436462	12.4585497180694	12.4211763811234	11.8290576216687	11.9344249308528	12.103896588974
201162_at	IGFBP7	insulin like growth factor binding protein 7	1.09205992919629	12.4081098391263	8.18307107762584	3.14228526663315e-08	2.40275320447387e-05	9.02860687572743	11.1846886565912	11.8630398440432	11.242283902035	11.6992246056882	11.8319897335611	11.9918294463634	12.5068287449344	12.687334519795	12.7002414730003	12.5959957962282	12.6393649622564	12.332095853151	12.4966526463594	12.4782915942603	12.9091128963832	12.780717613118	12.5838182258648	12.8914396471785	12.9859614899802	12.8572841435566	12.8296261084682	12.8905945579622
201185_at	HTRA1	HtrA serine peptidase 1	1.27985885688282	9.43321983485425	7.48517423681214	1.40903675229532e-07	6.77327255232519e-05	7.61174117584664	8.28491905690168	8.40114320580092	8.46537090126242	8.42708255527068	8.64267423526105	9.46031037695513	9.44042394033077	9.64389210724987	10.1266989758802	9.1693078823261	9.47385121608522	9.24256349610173	9.10254019243331	9.55363938799857	10.0534164467428	10.1385708873541	10.4579681316863	10.063838213543	9.96892595283563	9.92369985347684	9.74707605638791	9.74292329490931
201194_at	SELENOW	selenoprotein W	0.955767514810475	11.3745111443927	7.17804967153584	2.78373786597616e-07	0.000107574540384307	6.96526347443229	10.1990361574743	10.7201068698639	11.1389675296204	11.0836509887316	10.038056050869	11.6167025376722	11.6095725684224	11.5362662234159	11.4849643161851	11.5160229629118	11.3722349294727	11.7578543018921	11.7111445318047	11.3743229135581	11.7677899805323	11.6177381221977	11.5912009473413	11.8667631510826	11.2542409564143	11.565023289744	11.7796108490959	11.6379749983365
201251_at	PKM	pyruvate kinase M1/2	0.878793731100702	10.8902785968245	4.1083298739113	0.000437395723483126	0.00981290905404611	-0.082719637475237	10.2026861420861	10.0083547687353	10.6484327805907	10.2449130462934	9.95166683080065	11.3496551747651	11.111595160092	10.2098494886788	10.4434163701768	10.4945765099562	10.9291770221761	10.8368263437883	10.59534541718	11.2018302459663	11.651691000275	12.0730873513637	11.4440832622164	11.06668120941	11.319631178316	11.4485711252009	11.2854248043122	11.0686338977594
201266_at	TXNRD1	thioredoxin reductase 1	-1.31891345558464	10.0578146122058	-6.34597014956294	1.87191814421551e-06	0.000344246348624173	5.1465999299992	12.2604806436198	10.8148706166311	11.0763414802082	10.4448491604738	10.7883331475823	9.76719454594965	9.41649057330108	9.81430513870524	9.75822291472167	10.6614318798612	9.77259112694934	9.68503255044508	9.79124300085577	9.63948254837811	10.1908254692113	10.0633597965498	9.86181978488348	9.50305095361941	9.33954167384131	9.51867660605801	9.34798658917864	9.7557912675035
201283_s_at	TRAK1	trafficking kinesin protein 1	1.05480111598027	7.07075840578332	4.73362795109919	9.27357576761677e-05	0.00370943073981752	1.40147926517189	6.24998298083202	6.56425072832967	6.38835634379681	5.55200692948962	6.52382709836286	7.28150665119879	7.36769810748302	6.93574398123043	6.89517722987467	7.07845541441503	6.43487554495392	6.62227257536716	7.81135795677315	6.70071847517204	7.82335200721537	8.07875232974234	7.22355926499334	7.65808936585417	7.61793069542428	7.70153830993786	7.51859083883161	7.52864209795484
201286_at	SDC1	syndecan 1	1.0686570538262	9.82945826750867	4.40400600027304	0.000210059056873017	0.00626155719842187	0.618079555498015	8.6543143631204	9.56248835888046	8.98029803678994	8.42350800219739	9.39778032313576	11.0407706272671	11.0334634625716	9.99519302557003	10.1130591889523	9.46475298607758	9.51779599361696	10.2631181248134	10.0771106427247	10.9743382251886	10.0099393842803	9.58713992003086	9.82955775404296	9.61660563643164	9.67215422359812	9.92657261401692	10.185309593796	9.92281139808776
201287_s_at	SDC1	syndecan 1	1.1721927460262	10.4014464994217	5.9073420207922	5.28587942434465e-06	0.000665892735498994	4.15176837360838	9.1932296069752	9.71637841624437	9.70191980745179	9.00940785101725	9.85737029668207	11.3884297661052	11.4595603673237	10.2681743320532	10.5767410438457	10.1167278668024	9.9183571205475	10.4710043917623	10.6000559567024	11.3025459513203	10.8474636205167	10.6271049591794	10.6272513272563	10.7231033430252	10.3627587547138	10.7872889971329	10.6954973336462	10.5814518769726
201292_at	TOP2A	DNA topoisomerase II alpha	1.05398595210407	6.55078318095982	4.07557080840571	0.0004743592633934	0.0103273807960635	-0.16008431943081	5.1892798918827	5.871190042944	6.36470957152795	5.8163580260924	5.44015992104084	7.15479694160849	7.14495746084623	6.12858680796256	6.77323887528614	6.38788016125151	7.41311165134379	7.58046242051924	6.62797126965288	7.38941192770204	7.01523873456939	7.4656265172639	6.70476569085408	5.44550717454473	6.7784837219733	6.6657841423146	6.45289066133786	6.30681836859736
201309_x_at	NREP	neuronal regeneration related protein	1.24513245158337	7.73287123000028	5.74578789194588	7.78801659799041e-06	0.00083946966353663	3.77988072888761	6.61525873693665	6.54499474694794	7.36275010281777	6.3807056514506	6.94990789436725	7.42373082065593	8.10160741018688	8.33546337204299	8.46284794563	8.13322268831536	8.0250606758654	7.95431587220404	7.48940497724617	7.25152960233971	8.41666201358204	8.41310821049868	7.62237299019731	7.23199019943331	8.68543973503183	8.43246613531642	7.91588700000756	8.37444027893233
201310_s_at	NREP	neuronal regeneration related protein	1.65034685846254	9.05698089255364	7.09328217943532	3.36661214441859e-07	0.000118970158298167	6.78441182808846	7.11631479332083	7.83236637007823	8.51149282610018	7.57933917411598	7.86905116418405	8.97652058246402	9.50163239710058	9.93116992452463	10.0799874757747	9.56565254312347	9.68853267191693	9.61912952897299	8.69944932417712	8.60113787531902	9.34564477717043	9.51805936733058	9.28444082739118	8.59377969516398	10.1658285830938	9.66242008377767	9.47659522215305	9.63503442892669
201324_at	EMP1	epithelial membrane protein 1	-0.942332719280817	11.3165179702322	-4.12581293130078	0.000418855519514589	0.00958224149103916	-0.0414020724537822	13.2723471958798	11.6455558045569	11.6654829751995	11.705726491133	11.9343083452495	11.1535188028904	11.1969886012793	10.8200714349842	11.2719376796789	11.9223700481748	10.8863011278845	10.5904747589424	11.4216386875461	11.8952563554725	11.3421445465818	11.3069366550304	10.8835922282892	11.0261255534195	10.8640932522102	10.7301238491599	10.8482126463011	10.5801883052441
201325_s_at	EMP1	epithelial membrane protein 1	-1.06934383415754	10.045943646709	-3.97749801335975	0.000604596252401985	0.0119898312980675	-0.391218481186469	12.5772587580599	10.2397265130636	10.3802423700761	10.4756553545148	10.6883909607119	9.8465328118533	9.78146103070319	9.43710985403605	9.80829968764357	10.5762006650506	9.71513206988009	9.39809843042896	10.0553066309399	10.7424541099742	10.0295294122529	10.0021672181335	9.51721082061458	9.82150899731444	9.59967213887473	9.36701425095998	9.55488179579372	9.3969063467176
201328_at	ETS2	ETS proto-oncogene 2, transcription factor	-0.908246434881148	10.7415183197274	-5.19939063965002	2.94011601915225e-05	0.00186259968326746	2.50417190307692	12.1157807122961	11.6319634262258	11.2468197299299	10.9119389121434	11.310222770992	10.3110374017255	10.4207349887634	10.9544881776972	10.6010295638239	10.7507545813747	10.4036262701832	10.1875652939214	10.9794431474301	11.1624663046672	10.3499624330277	10.0896103602852	10.2863666176501	10.3967957488029	10.2588157252402	10.2193335696497	10.8362740222449	10.8883732759293
201329_s_at	ETS2	ETS proto-oncogene 2, transcription factor	-1.11422239680883	9.5684926689015	-5.49341320675927	1.43397376173655e-05	0.0011649610987926	3.19376857463125	11.3065526724682	10.467704532358	10.232056974615	9.88863285368197	10.252466480873	8.63435448329484	8.99038660196575	9.60012887449837	8.99744204036464	9.43301077283234	9.06640255036365	8.65920665905931	9.58097375160212	9.70708754341216	9.73208894926865	9.40405199677128	9.14884110922148	9.55667687200916	9.17278490061794	9.06106266050821	9.67924201939435	9.93568341665252
201340_s_at	ENC1	ectodermal-neural cortex 1	0.860753538812983	7.76095889320648	3.12100109167243	0.00484239488785609	0.0452756401538586	-2.35426712915656	7.25471052291496	7.29802697716288	7.02053033493599	6.78756324733684	7.11832471099519	7.96535497442328	8.73319845054848	8.34267145721292	9.47535909933089	8.37639372323041	7.49013522874105	8.04473441797358	7.9042187111199	7.01191829912803	6.99721722985562	7.19860456104318	7.94304872486029	7.40368868480597	7.78800999758586	8.07371372226611	8.3261050115299	8.18756756354117
201341_at	ENC1	ectodermal-neural cortex 1	1.06141802768921	9.09044292229362	6.54017904870551	1.19057786549389e-06	0.000256953659853555	5.5794873628055	7.98645221932666	8.75249733855945	8.32795627929604	7.79263903789143	8.49173644759531	9.48287796836176	9.71017463544189	9.35953335562722	9.98703549342382	9.06879374130275	9.39992022042041	9.30902660780615	8.93034059333818	8.81539138096611	8.98596636629426	8.98203406130011	9.55083076832486	9.16551911460528	9.70287191593804	9.38397643060416	9.292537240942	9.51163307309376
201346_at	ADIPOR2	adiponectin receptor 2	-1.12196618805262	9.37171235466455	-9.12709848685138	4.57507676884361e-09	8.91817909338773e-06	10.8288997003158	10.0473575122727	10.3247620952441	10.2569516268792	10.3956385687854	10.1687213330719	8.82504426190053	8.82215251946778	9.28261087712707	9.16290068148022	9.6306584304188	9.24492528477219	9.30859043088149	8.87973500360739	9.08594398745522	9.58364906757821	8.9796559563904	9.17555261027547	9.08677264310523	8.95317622627487	8.59714654519039	9.18642153689482	9.17930460354663
201348_at	GPX3	glutathione peroxidase 3	-1.47207949380109	12.5575185436231	-4.2538019774562	0.000304958770670846	0.00794930985165377	0.261603205577963	13.5069994448603	14.1156637785388	13.467786599908	13.4368064737852	13.9479162834365	11.4316532830401	11.4664903940653	13.2688796908734	12.1554990243097	12.4710673401664	12.0434784381697	11.3913588131343	11.2703413977093	10.4163114967646	12.7367348966847	12.3760994483279	12.2887346242917	13.0465661985023	13.0693964307311	12.5323045570489	12.8228771447271	13.0024422006326
