SYMBOL	ENSEMBL	GENENAME	GENETYPE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
438	HNF4A	ENSG00000101076	hepatocyte nuclear factor 4 alpha	protein-coding	14.2080951470591	1.70564768072236	0.160636684068938	10.6180458754389	2.45649565930603e-26	9.25627414896486e-25
439	HNF4G	ENSG00000164749	hepatocyte nuclear factor 4 gamma	protein-coding	32.920730448897	1.86672760209477	0.208347305538408	8.95969159414277	3.25587767068201e-19	6.43993958786435e-18
440	HOXB1	ENSG00000120094	homeobox B1	protein-coding	2.06357801713396	2.86906291793772	0.400498626651647	7.16372723153736	7.85125503489655e-13	7.68319039406561e-12
441	HOXC4	ENSG00000198353	homeobox C4	protein-coding	19.9237490254179	1.5503160313208	0.197333399200172	7.85632861747943	3.95556464079668e-15	5.0707348233773e-14
442	HPSE2	ENSG00000172987	heparanase 2 (inactive)	protein-coding	278.67211386685	1.89016048039942	0.151537850645789	12.4731905088027	1.04554386494243e-35	9.70223092980404e-34
443	HS3ST6	ENSG00000162040	heparan sulfate-glucosamine 3-sulfotransferase 6	protein-coding	64.352099614492	1.76273514950783	0.273924135401352	6.43512170596095	1.23374433279937e-10	9.15710278367441e-10
444	HS3ST6	ENSG00000276333	heparan sulfate-glucosamine 3-sulfotransferase 6	protein-coding	64.352099614492	1.76273514950783	0.273924135401352	6.43512170596095	1.23374433279937e-10	9.15710278367441e-10
445	HS6ST2	ENSG00000171004	heparan sulfate 6-O-sulfotransferase 2	protein-coding	87.5276887563875	2.49528075210254	0.164137965219848	15.202337550367	3.4122424855846e-52	1.26619456091786e-49
446	HSD17B6	ENSG00000025423	hydroxysteroid 17-beta dehydrogenase 6	protein-coding	1904.22156937647	-1.8690931574809	0.132613948033147	-14.094242613256	4.12044768600549e-45	8.44555936696421e-43
447	HTR2A	ENSG00000102468	5-hydroxytryptamine receptor 2A	protein-coding	30.5821668985198	1.71365133336562	0.141025323087551	12.1513732133183	5.64100728379431e-34	4.32987933569265e-32
448	HTR3A	ENSG00000166736	5-hydroxytryptamine receptor 3A	protein-coding	10.4276347994176	1.70529869381121	0.21666126754412	7.87080548886733	3.52365123149278e-15	4.5483143785331e-14
449	HTR3C	ENSG00000178084	5-hydroxytryptamine receptor 3C	protein-coding	103.214279553378	-2.56526170456128	0.238593593848332	-10.7515950582979	5.82455552800941e-27	2.33132209674746e-25
450	IFNE	ENSG00000184995	interferon epsilon	protein-coding	10.2724943186963	3.22032153812904	0.233396144581148	13.7976638127773	2.63246189926733e-43	4.46369812228494e-41
451	IGDCC4	ENSG00000103742	immunoglobulin superfamily DCC subclass member 4	protein-coding	67.7369199862311	1.74679829938404	0.166840556414987	10.4698661819323	1.18810840668607e-25	4.20504705910978e-24
452	IGF1	ENSG00000017427	insulin like growth factor 1	protein-coding	802.491135793963	1.92447739659178	0.149080534232832	12.9089784021444	4.00580272167579e-38	4.49992276187225e-36
453	IGFL2	ENSG00000204866	IGF like family member 2	protein-coding	236.813167736443	4.29962822556285	0.192845328747795	22.2957343767758	4.06448136615023e-110	7.5810706441434e-106
454	IGLL5	ENSG00000254709	immunoglobulin lambda like polypeptide 5	protein-coding	20810.8154295938	2.866928691534	0.203771397391419	14.0693381320196	5.86154170865394e-45	1.16307953138099e-42
455	IGSF9	ENSG00000085552	immunoglobulin superfamily member 9	protein-coding	60.2918320920155	2.14144015612986	0.150280895569474	14.249583408557	4.50963368331424e-46	9.78066133269502e-44
456	IL11	ENSG00000095752	interleukin 11	protein-coding	68.1565149567527	2.6180825941005	0.197989172539764	13.2233624723831	6.43228782483581e-40	8.693842935423e-38
457	IL13	ENSG00000169194	interleukin 13	protein-coding	42.2999871235525	1.99890084471346	0.278938500675662	7.16609876324566	7.71651145572744e-13	7.5632355056347e-12
458	IL13RA2	ENSG00000123496	interleukin 13 receptor subunit alpha 2	protein-coding	223.329768189599	2.59657399819906	0.24584327861057	10.5619076221001	4.47474384815885e-26	1.65273113377938e-24
459	IL17A	ENSG00000112115	interleukin 17A	protein-coding	1.79285305857982	-2.46989470485648	0.468250378237532	-5.27473082702682	1.32951082045248e-07	6.63226419445832e-07
460	IL17REL	ENSG00000188263	interleukin 17 receptor E like	protein-coding	6.61743049677092	2.07243557548361	0.199053493366669	10.4114504118049	2.198462745376e-25	7.55169928669488e-24
461	IL1RAPL2	ENSG00000189108	interleukin 1 receptor accessory protein like 2	protein-coding	1.13263799702456	1.70891011351395	0.428453761888423	3.98855201079779	6.64778288680952e-05	0.000221102793161147
462	IL1RL1	ENSG00000115602	interleukin 1 receptor like 1	protein-coding	3718.85921182112	-1.95416079939306	0.234583709320917	-8.33033463853927	8.06141616500515e-17	1.26142226769862e-15
463	IL22RA2	ENSG00000164485	interleukin 22 receptor subunit alpha 2	protein-coding	4.61004971542705	2.91474139001073	0.313088227442368	9.30964863745082	1.28255924715875e-20	2.92210964084679e-19
464	IL36RN	ENSG00000136695	interleukin 36 receptor antagonist	protein-coding	1.43031199639723	2.54555735471884	0.510015857028314	4.99113374543083	6.00259144324801e-07	2.74210961546564e-06
465	IL37	ENSG00000125571	interleukin 37	protein-coding	19.0973214809665	1.55724028405881	0.22374372516433	6.95992829705093	3.40445969459844e-12	3.05435219930977e-11
466	ITIH6	ENSG00000102313	inter-alpha-trypsin inhibitor heavy chain family member 6	protein-coding	2.01014345465957	1.99792002912872	0.420151277257016	4.75523968931445	1.98211109163907e-06	8.4182701166346e-06
467	ITLN2	ENSG00000158764	intelectin 2	protein-coding	957.777612471332	-3.79425866818087	0.252529500932851	-15.0250115497982	5.03525646208521e-51	1.64767725492655e-48
468	ITPRID1	ENSG00000180347	ITPR interacting domain containing 1	protein-coding	15.4405981087868	1.57387308760448	0.151306945214093	10.4018562094259	2.43149803470061e-25	8.29109713770308e-24
469	IZUMO1R	ENSG00000183560	IZUMO1 receptor, JUNO	protein-coding	3.73880857087404	1.57527500353486	0.32523207556248	4.84354134139589	1.27545168056501e-06	5.57397487017307e-06
470	JCHAIN	ENSG00000132465	joining chain of multimeric IgA and IgM	protein-coding	42620.5827700569	1.97582387819361	0.194974487438381	10.133755980859	3.91322699302958e-24	1.21446771836918e-22
471	JSRP1	ENSG00000167476	junctional sarcoplasmic reticulum protein 1	protein-coding	218.359725288497	1.82103190974301	0.145308129585439	12.5322094155253	4.97569298637686e-36	4.73503191744394e-34
472	KCNH8	ENSG00000183960	potassium voltage-gated channel subfamily H member 8	protein-coding	3.76262892847349	1.63443655922701	0.212225632907259	7.70140975355812	1.3457320203981e-14	1.61522481624616e-13
473	KCNJ16	ENSG00000153822	potassium inwardly rectifying channel subfamily J member 16	protein-coding	94.7761671712439	1.52577923190265	0.189553698791454	8.04932450081756	8.32522437329973e-16	1.15451364320287e-14
474	KCNK2	ENSG00000082482	potassium two pore domain channel subfamily K member 2	protein-coding	17.0906982018345	2.28204214967388	0.204988758051779	11.1325234191499	8.7133332369134e-29	4.16720747525407e-27
475	KCNMB4	ENSG00000135643	potassium calcium-activated channel subfamily M regulatory beta subunit 4	protein-coding	38.7809496144464	-1.54983553058421	0.180000956497724	-8.61015163885424	7.29639963011111e-18	1.28389099906446e-16
476	KCNN3	ENSG00000143603	potassium calcium-activated channel subfamily N member 3	protein-coding	69.7364273154432	2.15515050149794	0.170153045826583	12.6659531190199	9.13046142080458e-37	9.30608559676759e-35
477	KCNRG	ENSG00000198553	potassium channel regulator	protein-coding	157.484088520935	1.6429282708838	0.241283863438846	6.80910960007157	9.8204644746241e-12	8.29956064253234e-11
478	KCNS1	ENSG00000124134	potassium voltage-gated channel modifier subfamily S member 1	protein-coding	14.4058620766015	-1.75644847158324	0.169193254844008	-10.3813149832873	3.01592067203457e-25	1.0153962522525e-23
479	KCNS2	ENSG00000156486	potassium voltage-gated channel modifier subfamily S member 2	protein-coding	13.9015773562006	1.85598837583787	0.176567050285987	10.5115216731078	7.64499299397186e-26	2.79049724703646e-24
480	KIAA0408	ENSG00000189367	KIAA0408	protein-coding	244.7983046852	-1.57188785918071	0.129820883935265	-12.1081278414691	9.56524827256921e-34	7.13644043119843e-32
481	KIAA2012	ENSG00000182329	KIAA2012	protein-coding	143.234739385256	1.99721874832955	0.232802064753028	8.57904224538702	9.56663392239122e-18	1.64609645683064e-16
482	KIF19	ENSG00000196169	kinesin family member 19	protein-coding	39.16614850601	1.5381599758731	0.176622398294371	8.70874810175264	3.07249214548849e-18	5.55849888435027e-17
483	KIF26B	ENSG00000162849	kinesin family member 26B	protein-coding	63.3647627257542	2.07998059796042	0.143490079076642	14.4956404745547	1.29092616716426e-47	3.29840477670517e-45
484	KIF26B	ENSG00000281216	kinesin family member 26B	protein-coding	63.3647627257542	2.07998059796042	0.143490079076642	14.4956404745547	1.29092616716426e-47	3.29840477670517e-45
485	KIR2DL1	ENSG00000125498	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
486	KIR2DL1	ENSG00000278821	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
487	KIR2DL1	ENSG00000273510	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
488	KIR2DL1	ENSG00000276310	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
489	KIR2DL1	ENSG00000276625	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
490	KIR2DL1	ENSG00000278755	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
491	KIR2DL1	ENSG00000277616	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
492	KIR2DL1	ENSG00000274782	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
493	KIR2DL1	ENSG00000273794	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
494	KIR2DL1	ENSG00000275276	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
495	KIR2DL1	ENSG00000277356	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
496	KIR2DL1	ENSG00000278207	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
497	KIR2DL1	ENSG00000275080	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
498	KIR2DL1	ENSG00000276820	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
499	KIR2DL1	ENSG00000278495	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
500	KIR2DL1	ENSG00000278805	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
501	KIR2DL1	ENSG00000275750	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
502	KIR2DL1	ENSG00000277833	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
503	KIR2DL1	ENSG00000275522	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
504	KIR2DL1	ENSG00000274692	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
505	KIR2DL1	ENSG00000278248	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
506	KIR2DL1	ENSG00000275196	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
507	KIR2DL1	ENSG00000276387	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
508	KIR2DL1	ENSG00000278738	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
509	KIR2DL1	ENSG00000274926	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
510	KIR2DL1	ENSG00000278503	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
511	KIR2DL1	ENSG00000284401	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
512	KIR2DL1	ENSG00000284347	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
513	KIR2DL1	ENSG00000284145	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
514	KIR2DL1	ENSG00000283723	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
515	KIR2DL1	ENSG00000284514	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
516	KIR2DL1	ENSG00000284530	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
517	KIR2DL1	ENSG00000284551	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
518	KIR2DL1	ENSG00000284100	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	protein-coding	2.35357416131645	-1.54786855469028	0.389024191847787	-3.97884909763121	6.92496744420613e-05	0.000229625764923258
